"","date","crisis","economy","inflation","stock market","asset","bankruptcy","bond","business outlook","conflict","consumer price index","debt","debt ceiling","default","derivative","fiscal policy","monetary policy","recession","reform","regulation","risk","russian individual","russian oligarch","ukraine","agriculture industry","annexation of crimea","armed forces","armistice","arms","azov","bank loan","bank of russia","bank rate","banking","base closure","belaru","bomb","brink","bubble","budget","budget cut","buy","canada sanctions","cash","chance","commodity","commodity futures trading commission","concern","construction permit","consume","consumer confidence","consumer spending","consumption","coup","crash","credit","credit default swap","credit rating","culture","danger","debt restructuring","defense spending","department of commerce","dividend","doubt","dow jones","earnings","economic outlook","economic recovery","energy","energy policy","energy price","environment","eu sanctions","euro","exchange rate","export","export ban","export control","export of luxury","external debt","fear","fed","finance","financial crisis","financial institutions","financial market","financial reform","financial sanctions","fine","fiscal cliff","food","food price","footing","foreign direct investment","forex","freedom","fuel price","gas price","geopolitical","globalization","government budget balance","government debt","greed","gross domestic product","growth","growth forecast","headlines","hedge","hostilities","import","inevitable","insurrection","interest rate","invasion of ukraine","investment","labor","loss","markets","metals","military budget","military conflict","military embargo","military invasion","military procurement","military spending","missile","money","money supply","nasdaq","national security","natural gas","natural reserve","naval blockade","neo-nazism","new zealand","no-fly zone","nyse","oil","oil price","oil supply","opportunity","ore","package of sanctions","parley","police action","policy","politics","portfolio","price level","profit","putin","quantitative easing","ramzan kadyrov","real estate","religion","revenue","revolt","revolution","rich","russia","russia attack","russia war","russia-ukraine conflict","russia-ukraine crisis","russian bank","russian central bank","russian economy","russian entity","russian gas pipelines","russian oil","saber rattling","sanctions","scare","securities and exchange commission","sell","share price","short selling","slow economic recovery","society","stimulus","stock exchange","stocks","swift","switzerland sanctions russia","tension","terror","terrorism","threat","tourism","trader","transaction","travel","travel ban","treaty","truce","ukraine invasion","ukraine war","ukrainian economy","unemployment","unemployment benefit","unemployment extension","united states congress","united states dollar","united states federal budget","uprising","us economy","us treasury sanctions","vladimir putin","volodymyr zelenskyy","wage","war in ukraine","warhead","warn","weapon","white house","workers' compensation","world economy","index"
"22",2021-12-26,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.193548387096774,0.0967741935483871,0.032258064516129,0.483870967741935,0,0.032258064516129,0,0.0967741935483871,0,0.129032258064516,0.032258064516129,0,0,0,0.032258064516129,0.032258064516129,0.225806451612903,0,0,0.142857142857143,0,0,0,0,0.258064516129032,0,0.0645161290322581,0,0.032258064516129,1.38709677419355,0,0,0.161290322580645,0,0.32258064516129,0.290322580645161,0,2.90322580645161,0,0.838709677419355,0.225806451612903,0.032258064516129,0,0.032258064516129,0,0.032258064516129,0,0,0.032258064516129,0.0645161290322581,0.32258064516129,2.64516129032258,0,0,0.258064516129032,0.161290322580645,0,0,0,0.0967741935483871,0.032258064516129,0.387096774193548,0.032258064516129,0,0,0.709677419354839,0,0.032258064516129,0.129032258064516,0,2.14285714285714,0.129032258064516,0.129032258064516,0,0,0,0,0.193548387096774,0.0967741935483871,0.709677419354839,0,0,0,0,0,0.387096774193548,0,3.92,0.032258064516129,0,0,0.0967741935483871,0.225806451612903,0,0.0645161290322581,0,0,0,0,0.032258064516129,0,0.290322580645161,0,0.0645161290322581,0.032258064516129,0,0.161290322580645,0,0,0.0967741935483871,0,0.225806451612903,0.161290322580645,0.580645161290323,0.0967741935483871,0.032258064516129,0,0,0,0,0,0,0.032258064516129,1.74193548387097,0,0.129032258064516,0,0.032258064516129,0,0,0,0.275862068965517,0,0.032258064516129,1.74193548387097,0.0645161290322581,0,0.032258064516129,0.161290322580645,0,0,0,0.387096774193548,0.0645161290322581,0.0967741935483871,0,0.0967741935483871,0.0689655172413793,0,0,0.516129032258065,0.193548387096774,0.129032258064516,0.032258064516129,0.193548387096774,0.32258064516129,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0,0.548387096774194,1.41935483870968,0,0,0.354838709677419,0.161290322580645,0.032258064516129,0.225806451612903,0.483870967741935,0,0.0967741935483871,0.129032258064516,0,0.032258064516129,0.0967741935483871,0.225806451612903,0.0967741935483871,1.2258064516129,0,0.032258064516129,0,0,0,0,0.193548387096774,0,0,0,0,0,0,0,0,0,0,0.129032258064516,0,0,0.032258064516129,0.129032258064516,0.0967741935483871,0,0,35.5747354203083
"23",2022-01-02,0.117647058823529,0.147058823529412,0.117647058823529,0.147058823529412,0.117647058823529,0.0294117647058824,0.411764705882353,0,0.0588235294117647,0,0.117647058823529,0,0.205882352941176,0.0294117647058824,0,0,0,0.0294117647058824,0.0588235294117647,0.264705882352941,0,0,0.125,0,0,0,0,0.205882352941176,0,0.0882352941176471,0,0.0588235294117647,1.35294117647059,0,0,0.176470588235294,0,0.294117647058824,0.294117647058824,0,2.38235294117647,0,0.764705882352941,0.235294117647059,0.0294117647058824,0,0.0294117647058824,0,0.0294117647058824,0,0,0.0588235294117647,0.0588235294117647,0.294117647058824,2.55882352941176,0,0,0.264705882352941,0.117647058823529,0,0,0,0.117647058823529,0.0294117647058824,0.294117647058824,0.0588235294117647,0,0,0.88235294117647,0,0.0294117647058824,0.205882352941176,0,2,0.117647058823529,0.147058823529412,0,0,0,0,0.205882352941176,0.117647058823529,0.735294117647059,0,0,0,0,0,0.323529411764706,0,3.17857142857143,0.0294117647058824,0,0,0.117647058823529,0.205882352941176,0,0.0588235294117647,0,0.0294117647058824,0,0,0.0294117647058824,0,0.323529411764706,0,0.0588235294117647,0.0294117647058824,0,0.205882352941176,0,0.0294117647058824,0.117647058823529,0,0.264705882352941,0.176470588235294,0.558823529411765,0.0882352941176471,0.0588235294117647,0,0,0,0,0,0,0.0294117647058824,1.70588235294118,0,0.147058823529412,0,0.0588235294117647,0,0,0,0.34375,0,0.0294117647058824,1.64705882352941,0.0588235294117647,0,0.0588235294117647,0.176470588235294,0,0.0294117647058824,0,0.441176470588235,0.0588235294117647,0.117647058823529,0,0.147058823529412,0.0303030303030303,0,0,0.529411764705882,0.205882352941176,0.176470588235294,0.0294117647058824,0.205882352941176,0.294117647058824,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0.5,1.38235294117647,0,0,0.352941176470588,0.147058823529412,0.0294117647058824,0.235294117647059,0.411764705882353,0,0.0882352941176471,0.117647058823529,0,0.0294117647058824,0.0882352941176471,0.205882352941176,0.117647058823529,1.29411764705882,0,0.0294117647058824,0,0,0,0,0.205882352941176,0,0,0,0,0,0,0,0,0,0,0.176470588235294,0,0,0.0294117647058824,0.147058823529412,0.0588235294117647,0,0,34.5260407484672
"24",2022-01-09,0.108108108108108,0.135135135135135,0.135135135135135,0.135135135135135,0.108108108108108,0.027027027027027,0.351351351351351,0,0.0810810810810811,0,0.108108108108108,0,0.189189189189189,0.027027027027027,0,0,0,0.027027027027027,0.0540540540540541,0.27027027027027,0,0,0.111111111111111,0,0,0,0,0.216216216216216,0,0.0810810810810811,0,0.0540540540540541,1.13513513513514,0,0,0.135135135135135,0,0.243243243243243,0.27027027027027,0,2.02702702702703,0,0.702702702702703,0.189189189189189,0.027027027027027,0,0.027027027027027,0,0.027027027027027,0,0,0.0540540540540541,0.0540540540540541,0.297297297297297,2.24324324324324,0,0,0.27027027027027,0.108108108108108,0,0,0,0.108108108108108,0.027027027027027,0.27027027027027,0.0540540540540541,0,0,0.918918918918919,0,0.027027027027027,0.216216216216216,0,1.61764705882353,0.108108108108108,0.162162162162162,0,0,0,0,0.162162162162162,0.135135135135135,0.675675675675676,0,0,0,0,0,0.297297297297297,0,2.86666666666667,0.027027027027027,0,0,0.108108108108108,0.216216216216216,0,0.0540540540540541,0,0.027027027027027,0,0,0.027027027027027,0,0.324324324324324,0,0.0540540540540541,0.0540540540540541,0,0.189189189189189,0,0,0.108108108108108,0,0.243243243243243,0.162162162162162,0.486486486486487,0.0810810810810811,0.0540540540540541,0,0,0,0,0,0,0.027027027027027,1.54054054054054,0,0.135135135135135,0,0.0540540540540541,0,0,0,0.285714285714286,0,0.027027027027027,1.51351351351351,0.0540540540540541,0,0.0540540540540541,0.135135135135135,0,0.027027027027027,0,0.405405405405405,0.0810810810810811,0.108108108108108,0,0.135135135135135,0.0571428571428571,0,0,0.486486486486487,0.189189189189189,0.162162162162162,0.027027027027027,0.189189189189189,0.27027027027027,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0.45945945945946,1.35135135135135,0,0,0.351351351351351,0.108108108108108,0.027027027027027,0.216216216216216,0.378378378378378,0,0.108108108108108,0.135135135135135,0.027027027027027,0.027027027027027,0.0810810810810811,0.189189189189189,0.108108108108108,1.10810810810811,0,0.027027027027027,0,0,0,0,0.189189189189189,0,0,0,0,0,0,0,0,0,0,0.162162162162162,0,0,0.027027027027027,0.135135135135135,0.0810810810810811,0,0,31.467239508416
"25",2022-01-16,0.1,0.15,0.125,0.175,0.1,0.025,0.325,0,0.075,0,0.1,0,0.175,0.025,0,0,0,0.025,0.05,0.225,0,0,0.3,0,0,0,0,0.2,0,0.075,0,0.025,0.975,0,0,0.125,0,0.225,0.25,0,1.75,0,0.625,0.175,0.025,0,0.025,0,0.025,0,0,0.05,0.05,0.275,1.95,0,0,0.25,0.1,0,0,0,0.075,0.025,0.25,0.075,0,0,0.8,0,0.025,0.2,0,1.32432432432432,0.1,0.15,0,0,0,0,0.15,0.1,0.625,0,0,0,0,0,0.275,0,2.53125,0.025,0,0,0.1,0.2,0,0.05,0,0.025,0,0,0.025,0,0.275,0,0.05,0.05,0,0.175,0,0,0.1,0,0.225,0.15,0.475,0.075,0.075,0,0,0,0,0,0,0.025,1.375,0,0.15,0,0.05,0,0,0,0.131578947368421,0,0.025,1.325,0.075,0,0.05,0.125,0,0.025,0,0.375,0.075,0.1,0,0.125,0.0789473684210526,0,0,0.425,0.175,0.15,0.025,0.15,0.25,0.4,0,0.025,0,0,0,0,0,0,0,0,0,0,0.025,0,0.4,1.225,0,0,0.35,0.1,0.025,0.2,0.325,0,0.1,0.1,0.025,0.025,0.075,0.175,0.1,0.95,0,0.025,0,0,0,0,0.175,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.025,0.125,0.075,0,0,28.3911006401138
"26",2022-01-23,0.108695652173913,0.130434782608696,0.108695652173913,0.195652173913043,0.0869565217391304,0.0217391304347826,0.260869565217391,0,0.0869565217391304,0,0.108695652173913,0,0.152173913043478,0.0217391304347826,0,0,0.0217391304347826,0.0217391304347826,0.0434782608695652,0.217391304347826,0,0,0.545454545454545,0,0,0.0217391304347826,0,0.173913043478261,0,0.0652173913043478,0,0.0434782608695652,0.869565217391304,0,0,0.130434782608696,0,0.195652173913043,0.239130434782609,0,1.6,0,0.565217391304348,0.152173913043478,0.0217391304347826,0,0.0434782608695652,0,0.0217391304347826,0,0,0.0652173913043478,0.0652173913043478,0.239130434782609,1.73913043478261,0,0,0.239130434782609,0.0869565217391304,0,0,0,0.0869565217391304,0.0217391304347826,0.347826086956522,0.0869565217391304,0,0,0.739130434782609,0,0.0217391304347826,0.195652173913043,0,1.28571428571429,0.0869565217391304,0.130434782608696,0,0,0,0,0.152173913043478,0.195652173913043,0.58695652173913,0,0,0,0,0,0.239130434782609,0,2.27027027027027,0.0217391304347826,0,0,0.0869565217391304,0.260869565217391,0,0.0434782608695652,0,0.0217391304347826,0,0,0.0217391304347826,0,0.282608695652174,0,0.0434782608695652,0.0434782608695652,0,0.173913043478261,0,0,0.108695652173913,0,0.195652173913043,0.152173913043478,0.391304347826087,0.0869565217391304,0.0652173913043478,0,0,0,0,0,0,0.0217391304347826,1.30434782608696,0,0.173913043478261,0,0.0434782608695652,0,0,0,0.13953488372093,0,0.0217391304347826,1.19565217391304,0.0652173913043478,0,0.0652173913043478,0.108695652173913,0,0.0217391304347826,0,0.347826086956522,0.0652173913043478,0.0869565217391304,0,0.130434782608696,0.116279069767442,0,0,0.391304347826087,0.173913043478261,0.152173913043478,0.0217391304347826,0.173913043478261,0.217391304347826,0.647058823529412,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0.0217391304347826,0.0217391304347826,0,0.369565217391304,1.08695652173913,0,0,0.304347826086957,0.108695652173913,0.0217391304347826,0.173913043478261,0.326086956521739,0,0.0869565217391304,0.108695652173913,0.0217391304347826,0.0217391304347826,0.0869565217391304,0.152173913043478,0.0869565217391304,0.869565217391304,0,0.0217391304347826,0,0,0.0217391304347826,0,0.173913043478261,0,0,0,0,0,0,0,0,0.0217391304347826,0,0.130434782608696,0,0,0.0217391304347826,0.108695652173913,0.0434782608695652,0,0,27.2999640523699
"27",2022-01-30,0.0975609756097561,0.146341463414634,0.0975609756097561,0.146341463414634,0.121951219512195,0.024390243902439,0.292682926829268,0,0.0731707317073171,0,0.121951219512195,0,0.170731707317073,0.024390243902439,0,0,0,0.024390243902439,0.048780487804878,0.24390243902439,0,0,0.4,0,0,0,0,0.195121951219512,0,0.0731707317073171,0,0.048780487804878,1.17073170731707,0,0,0.146341463414634,0,0.24390243902439,0.560975609756098,0,1.82926829268293,0,0.634146341463415,0.170731707317073,0.024390243902439,0,0.024390243902439,0,0.024390243902439,0,0,0.048780487804878,0.0731707317073171,0.24390243902439,2.17073170731707,0,0,0.268292682926829,0.0975609756097561,0,0,0,0.0975609756097561,0.024390243902439,0.317073170731707,0.121951219512195,0,0,0.853658536585366,0,0.024390243902439,0.195121951219512,0,1.42105263157895,0.0975609756097561,0.146341463414634,0,0,0,0,0.146341463414634,0.0731707317073171,0.682926829268293,0,0,0,0,0,0.292682926829268,0,2.60606060606061,0.024390243902439,0,0,0.0975609756097561,0.292682926829268,0.024390243902439,0.048780487804878,0,0.024390243902439,0,0,0.024390243902439,0,0.292682926829268,0,0.048780487804878,0.048780487804878,0,0.170731707317073,0,0,0.0975609756097561,0,0.219512195121951,0.170731707317073,0.439024390243902,0.0731707317073171,0.0731707317073171,0,0,0,0,0,0,0.024390243902439,1.41463414634146,0,0.146341463414634,0,0.048780487804878,0,0,0,0.153846153846154,0,0.024390243902439,1.39024390243902,0.0731707317073171,0,0.048780487804878,0.146341463414634,0,0.024390243902439,0,0.390243902439024,0.0731707317073171,0.0975609756097561,0,0.146341463414634,0.102564102564103,0,0,0.439024390243902,0.195121951219512,0.170731707317073,0.024390243902439,0.170731707317073,0.24390243902439,0.466666666666667,0,0.024390243902439,0,0,0,0,0,0,0,0,0,0,0.024390243902439,0,0.414634146341463,1.21951219512195,0,0,0.317073170731707,0.121951219512195,0.024390243902439,0.195121951219512,0.341463414634146,0,0.0975609756097561,0.0975609756097561,0,0.024390243902439,0.0731707317073171,0.170731707317073,0.0975609756097561,1.04878048780488,0,0.024390243902439,0,0,0.024390243902439,0,0.195121951219512,0,0,0,0,0,0,0,0,0.024390243902439,0,0.146341463414634,0,0,0.024390243902439,0.121951219512195,0.048780487804878,0,0,30.2721413802286
"28",2022-02-06,0.131578947368421,0.157894736842105,0.131578947368421,0.131578947368421,0.131578947368421,0.0263157894736842,0.342105263157895,0,0.105263157894737,0,0.131578947368421,0,0.184210526315789,0.0526315789473684,0,0,0.0263157894736842,0.0263157894736842,0.0526315789473684,0.289473684210526,0,0,0.666666666666667,0,0,0,0,0.236842105263158,0,0.0789473684210526,0,0.0526315789473684,1.13157894736842,0,0,0.131578947368421,0,0.236842105263158,0.289473684210526,0,2,0,0.68421052631579,0.184210526315789,0.0263157894736842,0,0.0263157894736842,0,0.0263157894736842,0,0,0.0789473684210526,0.0526315789473684,0.289473684210526,2.31578947368421,0,0,0.31578947368421,0.105263157894737,0,0,0,0.105263157894737,0.0263157894736842,0.31578947368421,0.105263157894737,0,0,0.947368421052632,0,0.0263157894736842,0.236842105263158,0,1.51428571428571,0.105263157894737,0.157894736842105,0,0,0,0,0.184210526315789,0.105263157894737,0.736842105263158,0,0,0,0,0,0.31578947368421,0,2.90322580645161,0.0263157894736842,0,0,0.105263157894737,0.289473684210526,0.0263157894736842,0.0526315789473684,0,0.0263157894736842,0,0,0.0263157894736842,0,0.368421052631579,0,0.0526315789473684,0.0526315789473684,0,0.210526315789474,0,0,0.105263157894737,0,0.236842105263158,0.184210526315789,0.5,0.105263157894737,0.0789473684210526,0,0,0,0,0,0,0.0263157894736842,1.5,0,0.157894736842105,0,0.0526315789473684,0,0,0,0.166666666666667,0,0.0263157894736842,1.52631578947368,0.0789473684210526,0,0.0526315789473684,0.157894736842105,0,0.0263157894736842,0,0.447368421052632,0.0789473684210526,0.105263157894737,0,0.157894736842105,0.194444444444444,0,0,0.473684210526316,0.236842105263158,0.184210526315789,0.0263157894736842,0.210526315789474,0.263157894736842,0.714285714285714,0,0.0263157894736842,0,0,0,0,0,0,0,0,0,0,0.0263157894736842,0,0.447368421052632,1.31578947368421,0,0,0.394736842105263,0.105263157894737,0.0263157894736842,0.184210526315789,0.368421052631579,0,0.105263157894737,0.105263157894737,0.0263157894736842,0.0263157894736842,0.105263157894737,0.184210526315789,0.105263157894737,1.10526315789474,0,0.0263157894736842,0,0.0263157894736842,0.0263157894736842,0,0.157894736842105,0,0,0,0,0,0,0,0,0.0263157894736842,0,0.131578947368421,0,0,0.0263157894736842,0.131578947368421,0.0526315789473684,0,0,33.2122065917482
"29",2022-02-13,0.136363636363636,0.159090909090909,0.113636363636364,0.136363636363636,0.113636363636364,0.0227272727272727,0.318181818181818,0,0.113636363636364,0,0.136363636363636,0,0.181818181818182,0.0454545454545455,0,0,0.0227272727272727,0.0227272727272727,0.0681818181818182,0.272727272727273,0,0,1.27272727272727,0,0,0.0227272727272727,0,0.204545454545455,0,0.0681818181818182,0,0.0454545454545455,0.909090909090909,0,0,0.113636363636364,0,0.204545454545455,0.295454545454545,0,1.72727272727273,0,0.613636363636364,0.159090909090909,0.0227272727272727,0,0.0454545454545455,0,0.0454545454545455,0,0,0.0681818181818182,0.0454545454545455,0.25,1.95454545454545,0,0,0.295454545454545,0.113636363636364,0,0,0,0.0909090909090909,0.0227272727272727,0.318181818181818,0.0909090909090909,0,0,0.886363636363636,0,0.0227272727272727,0.25,0,1.26829268292683,0.0909090909090909,0.136363636363636,0,0,0,0,0.159090909090909,0.113636363636364,0.613636363636364,0,0,0,0,0,0.272727272727273,0,2.63888888888889,0.0227272727272727,0,0,0.0909090909090909,0.25,0.0227272727272727,0.0454545454545455,0,0.0227272727272727,0,0,0.0227272727272727,0,0.318181818181818,0,0.0454545454545455,0.0454545454545455,0,0.204545454545455,0,0,0.113636363636364,0,0.227272727272727,0.159090909090909,0.431818181818182,0.0909090909090909,0.0681818181818182,0,0,0,0,0,0,0.0227272727272727,1.29545454545455,0,0.136363636363636,0,0.0454545454545455,0,0,0,0.214285714285714,0,0.0227272727272727,1.40909090909091,0.0681818181818182,0,0.0681818181818182,0.113636363636364,0,0.0227272727272727,0,0.386363636363636,0.0681818181818182,0.0909090909090909,0,0.159090909090909,0.285714285714286,0,0,0.386363636363636,0.204545454545455,0.181818181818182,0.0227272727272727,0.181818181818182,0.25,1.25,0,0.0681818181818182,0,0,0,0,0,0,0,0,0,0.0227272727272727,0.0227272727272727,0,0.386363636363636,1.31818181818182,0,0,0.340909090909091,0.0909090909090909,0.0227272727272727,0.159090909090909,0.363636363636364,0,0.113636363636364,0.0909090909090909,0.0227272727272727,0.0454545454545455,0.0909090909090909,0.159090909090909,0.0909090909090909,1.02272727272727,0,0.0454545454545455,0,0.0227272727272727,0.0454545454545455,0,0.136363636363636,0,0,0,0,0,0,0,0,0.0227272727272727,0,0.136363636363636,0,0,0.0227272727272727,0.113636363636364,0.0454545454545455,0,0,31.4071815718157
"30",2022-02-20,0.08,0.08,0.05,0.11,0.05,0.01,0.12,0,0.11,0,0.05,0,0.07,0.02,0,0,0.01,0.01,0.02,0.11,0,0,4.16666666666667,0,0,0.01,0,0.09,0.01,0.03,0,0.02,0.41,0,0,0.1,0,0.09,0.13,0,0.737373737373737,0,0.28,0.07,0.01,0,0.02,0,0.02,0,0,0.03,0.02,0.11,0.88,0,0,0.13,0.05,0,0,0,0.04,0.01,0.17,0.03,0,0,0.37,0,0.01,0.1,0,0.67032967032967,0.04,0.07,0,0,0,0,0.07,0.03,0.26,0,0,0,0,0,0.11,0,1.125,0.01,0,0,0.04,0.1,0.01,0.03,0,0.01,0,0,0.01,0,0.13,0,0.02,0.02,0,0.09,0.01,0,0.04,0.03,0.09,0.07,0.18,0.04,0.03,0,0,0,0,0,0,0.05,0.56,0,0.07,0,0.03,0,0,0,0.0957446808510638,0,0.01,0.66,0.06,0,0.03,0.06,0,0.01,0,0.17,0.03,0.04,0,0.07,1.01063829787234,0,0,0.18,0.11,0.07,0.01,0.09,0.11,2.7027027027027,0.04,0.24,0,0,0,0,0,0,0,0,0,0.08,0.01,0,0.17,0.52,0,0,0.15,0.03,0.02,0.08,0.35,0,0.04,0.04,0.01,0.02,0.04,0.07,0.04,0.44,0,0.02,0,0.07,0.27,0,0.06,0,0,0,0,0,0,0,0,0.14,0.01,0.05,0.06,0,0.01,0.06,0.03,0,0,21.7784557557962
"31",2022-02-27,0.08,0.09,0.05,0.08,0.05,0.01,0.13,0,0.09,0,0.05,0,0.08,0.02,0,0,0.01,0.01,0.02,0.13,0,0.01,4.125,0,0,0.01,0,0.09,0.03,0.03,0,0.02,0.48,0,0,0.19,0,0.09,0.13,0,0.75,0,0.28,0.08,0.01,0,0.02,0,0.02,0,0,0.03,0.02,0.1,0.94,0,0,0.13,0.05,0,0,0,0.05,0.01,0.17,0.03,0,0,0.41,0,0.01,0.1,0,0.815217391304348,0.06,0.07,0,0,0,0,0.07,0.03,0.28,0,0,0,0,0,0.11,0,1.175,0.01,0,0,0.04,0.1,0.01,0.05,0,0.01,0,0,0.01,0,0.14,0,0.02,0.02,0,0.09,0.01,0,0.05,0.02,0.09,0.07,0.2,0.04,0.03,0,0,0,0,0,0,0.08,0.6,0,0.06,0,0.03,0,0,0,0.0957446808510638,0,0.01,0.71,0.07,0,0.03,0.06,0,0.01,0,0.17,0.03,0.04,0,0.06,1.05263157894737,0,0.01,0.18,0.09,0.08,0.01,0.09,0.1,2.13513513513514,0.02,0.19,0,0,0.01,0,0.01,0,0,0.01,0,0.06,0.01,0,0.16,0.5,0,0,0.16,0.03,0.02,0.07,0.25,0,0.04,0.05,0.01,0.02,0.04,0.07,0.04,0.43,0,0.02,0,0.04,0.29,0,0.06,0,0,0,0,0,0,0,0,0.15,0.01,0.06,0.06,0,0.01,0.08,0.03,0,0,21.7487287862379
"32",2022-03-06,0.102941176470588,0.132352941176471,0.0882352941176471,0.102941176470588,0.0735294117647059,0.0147058823529412,0.176470588235294,0,0.0882352941176471,0,0.0735294117647059,0,0.117647058823529,0.0294117647058824,0,0,0.0147058823529412,0.0147058823529412,0.0441176470588235,0.191176470588235,0,0,2.875,0,0,0.0147058823529412,0,0.117647058823529,0.0294117647058824,0.0441176470588235,0,0.0294117647058824,0.63235294117647,0,0,0.132352941176471,0.0147058823529412,0.147058823529412,0.191176470588235,0,1.07352941176471,0,0.382352941176471,0.102941176470588,0.0294117647058824,0,0.0294117647058824,0,0.0294117647058824,0,0,0.0441176470588235,0.0294117647058824,0.147058823529412,1.26470588235294,0,0,0.191176470588235,0.0588235294117647,0,0,0,0.0588235294117647,0.0147058823529412,0.235294117647059,0.0294117647058824,0,0,0.573529411764706,0,0.0147058823529412,0.147058823529412,0,1.33870967741935,0.0882352941176471,0.102941176470588,0,0,0,0,0.102941176470588,0.0441176470588235,0.411764705882353,0,0,0,0,0,0.161764705882353,0,1.77777777777778,0.0147058823529412,0,0,0.0588235294117647,0.132352941176471,0.0294117647058824,0.147058823529412,0,0.0147058823529412,0,0,0.0147058823529412,0,0.191176470588235,0,0.0294117647058824,0.0294117647058824,0,0.132352941176471,0.0147058823529412,0,0.0735294117647059,0.0147058823529412,0.132352941176471,0.102941176470588,0.279411764705882,0.0588235294117647,0.0441176470588235,0,0,0,0,0,0,0.0735294117647059,0.86764705882353,0,0.0882352941176471,0,0.0441176470588235,0,0,0,0.109375,0,0.0147058823529412,1.23529411764706,0.161764705882353,0,0.0441176470588235,0.0882352941176471,0,0.0147058823529412,0,0.25,0.0441176470588235,0.0588235294117647,0,0.0882352941176471,0.75,0,0,0.25,0.132352941176471,0.102941176470588,0.0147058823529412,0.147058823529412,0.161764705882353,1.56,0.0147058823529412,0.161764705882353,0,0,0,0,0.0147058823529412,0,0,0.0294117647058824,0,0.0441176470588235,0.0147058823529412,0,0.25,0.779411764705882,0,0,0.220588235294118,0.0441176470588235,0.0294117647058824,0.117647058823529,0.220588235294118,0,0.0588235294117647,0.0588235294117647,0.0147058823529412,0.0294117647058824,0.0588235294117647,0.0882352941176471,0.0588235294117647,0.63235294117647,0,0.0294117647058824,0,0.0294117647058824,0.235294117647059,0,0.0882352941176471,0,0,0,0,0,0,0,0,0.102941176470588,0,0.0882352941176471,0.0588235294117647,0,0.0147058823529412,0.102941176470588,0.0294117647058824,0,0,25.5138036316677
"33",2022-03-13,0.1,0.133333333333333,0.0833333333333333,0.1,0.0833333333333333,0.0166666666666667,0.216666666666667,0,0.0833333333333333,0,0.0833333333333333,0,0.133333333333333,0.0333333333333333,0,0,0.0166666666666667,0.0166666666666667,0.0333333333333333,0.2,0,0,2.14285714285714,0,0,0.0166666666666667,0,0.15,0.0333333333333333,0.05,0,0.0333333333333333,0.633333333333333,0,0,0.116666666666667,0,0.166666666666667,0.216666666666667,0,1.25423728813559,0,0.433333333333333,0.133333333333333,0.0166666666666667,0,0.0333333333333333,0,0.0333333333333333,0,0,0.0666666666666667,0.0333333333333333,0.166666666666667,1.43333333333333,0,0,0.216666666666667,0.0833333333333333,0,0,0,0.0666666666666667,0.0166666666666667,0.233333333333333,0.05,0,0,0.616666666666667,0,0.0166666666666667,0.15,0,1.21818181818182,0.0833333333333333,0.1,0,0,0,0,0.1,0.116666666666667,0.45,0,0,0,0,0,0.183333333333333,0,1.91666666666667,0.0166666666666667,0,0,0.0666666666666667,0.133333333333333,0.0166666666666667,0.0833333333333333,0,0.0166666666666667,0,0,0.0166666666666667,0,0.233333333333333,0,0.0333333333333333,0.0333333333333333,0,0.133333333333333,0,0,0.0833333333333333,0.0166666666666667,0.15,0.116666666666667,0.316666666666667,0.0666666666666667,0.05,0,0,0,0,0,0,0.1,0.9,0,0.1,0,0.0333333333333333,0,0,0,0.107142857142857,0,0.0166666666666667,1.16666666666667,0.116666666666667,0,0.05,0.1,0,0.0166666666666667,0,0.266666666666667,0.05,0.0666666666666667,0,0.1,0.596491228070175,0,0,0.283333333333333,0.15,0.116666666666667,0.0166666666666667,0.116666666666667,0.183333333333333,1.18181818181818,0,0.116666666666667,0,0,0,0,0,0,0,0,0,0.0333333333333333,0.0166666666666667,0,0.266666666666667,0.783333333333333,0,0,0.25,0.05,0.0333333333333333,0.116666666666667,0.25,0,0.0666666666666667,0.0666666666666667,0.0166666666666667,0.0333333333333333,0.0666666666666667,0.116666666666667,0.0666666666666667,0.75,0,0.0333333333333333,0,0.0166666666666667,0.183333333333333,0,0.0833333333333333,0,0,0,0,0,0,0,0,0.0666666666666667,0,0.1,0.05,0,0.0166666666666667,0.1,0.05,0,0,25.3340618495391
